Commit Hash,Human tagged data,DEffort score,我的分数,标准化后的分数,,,总时间/s,调用图时间/s,DDG/s,CDG/s,,Changed LoC,ELOC,ERROR for 1
df52eee396b1e8ce24fd1ec34752e1049618255a,10,1538.419908,30188.52592,162.3507529,,,81.056,7.516,54.739,14.278,,284,135.9500259,1
e89475ca66e263698d3c4f08b589fa7e6aa444e0,0,4.172479891,0,0,,,26.274,7.12,13.796,3.637,,13,0,1
08a1eb7875d24830e37a969e9963ccc365586ca1,0,2.925,0,0,,,411.437,7.266,309.776,81.776,,156,2,1
f83ebd473e0dc4abacad3054405b83f0f696bd56,0,0.404,0,0,,,77.623,7.17,52.537,13.977,,16,0.2,1
b2fa954b483fa52e18c07d10ca7ab64849505980,2,55.80026518,607.3803806,34.34443717,,,47.581,7.187,30.589,7.453,,24,0,1
89333a791bf39cd4cc63e9279d9bfa5522800e9f,1,74.48097363,865.4123599,115.5116646,,,62.165,7.217,40.959,10.986,,27,12,0
eae489864a43c79d58585da42078235d3f73b5eb,1,37.60569353,449.7032606,21.2263202,,,24.833,7.146,12.75,3.504,,6,2,0
9d05157309c890b678bd615dce47911350d0dd91,1,45.05893846,8266.12291,40.82157424,,,66.638,7.148,44.325,11.127,,39,10,1
1fcf87d3e9e6e429f6fb17e6768c0562fff6d732,3,138.1624465,9532.699916,34.52169662,,,26.991,7.159,14.47,3.792,,83,9.456,0
c6cf0e72d4df77417a010c2a2d6d09f69be3cfac,1,25.21651926,659.8224298,34.86474165,,,65.893,7.075,43.17,12.689,,15,1.7,0
f06a1b95c4568997295e987b9617be799c517845,1,0.423,238.152642,54.39535012,,,29.36,7.452,16.027,3.69,,9,0,1
0cbe33506c92b790fd4dc866237d7e430a6c91dd,1,13.20763132,0,0,,,312.265,7.416,231.84,60.683,,17,12.4,1
4d49ed355c081eb0d8878841e849d9dd7aed2570,1,40.48095686,2318.546664,13.76081998,,,26.653,7.309,13.628,3.479,,6,6,0
1e01bbad08bb961b0e9af1d94e523394803fffdb,1,18.50994642,419.7273017,13.04598967,,,27.526,7.001,15.388,3.647,,8,0,1
e3f81b63a29c821a183eed2fa5169a147580dd78,1,0.04,4.209760302,19.83155502,,,25.912,7.13,13.455,3.559,,4,0.04,0
445ddaaa89bdcd003645b02b600fde1d3730d715,1,578.0505687,0,6.80073668,,,316.891,7.448,234.749,62.235,,78,150,0
853dabc79acc7c7ebab2a3d1e52788f3526be580,1,5.420403965,0,0,,,27.035,7.3,13.926,3.816,,1,2,0
dacc862f13fbe2424c3439dac09ea1aaa42a0e59,1,0.404,0,0,,,27.811,7.17,14.246,3.696,,1,0,1
57e7048a032802183ad2f017cdd36cc798ab594e,1,0.08,0,18.36924266,,,41.87,7.322,25.774,6.835,,19,0.08,0
5ff94c7daec3bea08f151df7cfe5b203e4d5be76,3,137.2368226,417.4772209,24.96290953,,,44.56,7.089,28.061,7.188,,35,16,1
6ba1a28a39f42d411689d71bc11932c820cb4265,4,251.7770361,21396.07949,34.4587599,,,51.859,7.118,34.459,8.316,,41,34.38793651,0
5b75fcd4dcc69f28fc19d282a0a8a412df6135df,0,2.593178244,0,0,,,29.353,7.066,16.821,4.012,,6,0,1
31d92568a294be608bf54efc306e4b9c1e3fe61d,1,41.38068745,2343.06342,24.92213613,,,25.639,7.18,13.081,3.616,,10,6.7,0
b106dee5f2a22f28c56073aad8afb28efe031190,1,103.6555378,0,25.5715029,,,26.932,8.756,12.942,3.375,,30,0,1
b445290fbd557afc63827926f65964ef1da7043d,1,0.2,0,0,,,40.912,7.077,25.171,6.875,,18,2,0
1b1ac53a5590c862f64c39b24d8b22c4e5bb2210,1,0.303,0,0,,,66.213,7.484,44.026,11.364,,18,0,1
04218b94ea9f1dd71f835bc992b030370f4fdf71,1,36.80774913,0,0,,,26.968,7.073,14.628,3.807,,15,0,1
89f274efb8608738aeb71a18bb714f58acdc9cb5,1,85.1766152,1484.098723,32.16565802,,,66.48,7.067,44.897,10.951,,14,5.5,1
7602e1653c3c16ccb2955da750f6c3f7c539b146,1,6.735983349,766.0742407,13.87509813,,,48.752,7.187,30.446,7.916,,9,0,1
ea85e69e93ba4661412aecb80d22b9de60885307,2,26.97535707,679.3625231,30.91145623,,,28.274,7.155,15.73,3.848,,10,0,1
1e6aa8c501a30c0d92a756fd7dad42244e5b10dd,2,9.560607599,0,0,,,29.53,7.24,16.936,3.887,,15,0,1
f481ae3e7a6ec5462800da6349c50e9eaae35eaf,0,5.391157885,0,0,,,62.743,7.414,41.351,11.553,,13,0.4,1
d1690bda07a267c3c64146a8c5219cbe82d4fafa,1,6.176717461,0,11.79660855,,,44.712,7.32,27.223,7.618,,9,0,1
